"Freight Flows","Corridor","Lat","Long","Grouping","Daily $M","Daily Tons","AM Peak (7:00-8:59am) $K","AM Peak (7:00-8:59am) Tons","MD 1HR (1:00-1:59pm) $K","MD 1HR (1:00-1:59pm) Tons","PM Peak (4:00-5:59pm) $K","PM Peak (4:00-5:59pm) Tons"
"I-5 SB Terwilliger","Portland Central City to Tigard",45.4653682,-122.6969236,"Electronics",18.737,950,3499.161,177,1443.911,73,872.18,44
"I-5 SB Terwilliger","Portland Central City to Tigard",45.4653682,-122.6969236,"Food",14.693,8876,2607.279,1575,756.256,457,892.505,539
"I-5 SB Terwilliger","Portland Central City to Tigard",45.4653682,-122.6969236,"Gravel, Sand, etc.",0.081,5929,14.274,1044,5.798,424,3.027,221
"I-5 SB Terwilliger","Portland Central City to Tigard",45.4653682,-122.6969236,"Machinery",18.273,5907,4034.323,1304,838.239,271,734.043,237
"I-5 SB Terwilliger","Portland Central City to Tigard",45.4653682,-122.6969236,"Misc manufactured",24.867,4457,3407.418,611,1409.607,253,2947.762,528
"I-5 SB Terwilliger","Portland Central City to Tigard",45.4653682,-122.6969236,"Motor Vehicles, etc.",26.439,1714,5150.488,334,1505.171,98,1090.484,71
"I-5 SB Terwilliger","Portland Central City to Tigard",45.4653682,-122.6969236,"Wood, Paper, etc.",8.482,15947,1421.35,2672,561.578,1056,563.859,1060
"OR 99W NB I-5-OR217","Portland Central City to Tigard",45.43887753,-122.7521799,"Agriculture",0.918,2057,248.792,557,31.012,69,27.383,61
"OR 99W NB I-5-OR217","Portland Central City to Tigard",454.3887753,-1227.521799,"All Goods",12.991,9690,3168.133,2278,410.349,444,590.997,424
"OR 99W NB I-5-OR217","Portland Central City to Tigard",45.43887753,-122.7521799,"Chemical",0.401,708,50.618,89,5.075,9,27.286,48
"OR 99W NB I-5-OR217","Portland Central City to Tigard",45.43887753,-122.7521799,"Coal, Oil, Waste, etc.",0.554,1042,139.605,262,51.777,97,18.033,34
"OR 99W NB I-5-OR217","Portland Central City to Tigard",45.43887753,-122.7521799,"Electronics",3.774,191,447.307,23,1.831,0,283.394,14
"OR 99W NB I-5-OR217","Portland Central City to Tigard",45.43887753,-122.7521799,"Food",1.801,1088,325.635,197,34.675,21,21.188,13
"OR 99W NB I-5-OR217","Portland Central City to Tigard",45.43887753,-122.7521799,"Gravel, Sand, etc.",0.03,2184,7.77,569,1.684,123,0.765,56
"OR 99W NB I-5-OR217","Portland Central City to Tigard",45.43887753,-122.7521799,"Machinery",0.935,302,181.837,59,25.734,8,77.84,25
"OR 99W NB I-5-OR217","Portland Central City to Tigard",45.43887753,-122.7521799,"Misc manufactured",2.035,365,696.461,125,94.344,17,47.987,9
"OR 99W NB I-5-OR217","Portland Central City to Tigard",45.43887753,-122.7521799,"Motor Vehicles, etc.",1.668,108,889.319,58,115.681,8,0,0
"OR 99W NB I-5-OR217","Portland Central City to Tigard",45.43887753,-122.7521799,"Wood, Paper, etc.",0.875,1645,180.786,340,48.535,91,87.121,164
"OR 99W SB I-5-OR217","Portland Central City to Tigard",45.43976335,-122.7526439,"Agriculture",0.193,432,81.108,182,0.212,0,8.412,19
"OR 99W SB I-5-OR217","Portland Central City to Tigard",454.3976335,-1227.526439,"All Goods",6.545,5526,1617.299,1449,584.441,298,117.618,145
"OR 99W SB I-5-OR217","Portland Central City to Tigard",45.43976335,-122.7526439,"Chemical",0.313,551,67.874,120,11.304,20,14.886,26
"OR 99W SB I-5-OR217","Portland Central City to Tigard",45.43976335,-122.7526439,"Coal, Oil, Waste, etc.",0.668,1255,183.588,345,21.961,41,14.884,28
"OR 99W SB I-5-OR217","Portland Central City to Tigard",45.43976335,-122.7526439,"Electronics",2.079,105,531.747,27,191.83,10,6.703,0
"OR 99W SB I-5-OR217","Portland Central City to Tigard",45.43976335,-122.7526439,"Food",1.147,693,247.844,150,99.837,60,68.614,41
"OR 99W SB I-5-OR217","Portland Central City to Tigard",45.43976335,-122.7526439,"Gravel, Sand, etc.",0.017,1240,4.104,300,1.308,96,0.312,23
"OR 99W SB I-5-OR217","Portland Central City to Tigard",45.43976335,-122.7526439,"Machinery",1.191,385,301.188,97,52.713,17,0,0
"OR 99W SB I-5-OR217","Portland Central City to Tigard",45.43976335,-122.7526439,"Misc manufactured",0.111,20,41.849,8,0,0,0,0
"OR 99W SB I-5-OR217","Portland Central City to Tigard",45.43976335,-122.7526439,"Motor Vehicles, etc.",0.391,25,42.059,3,183.262,12,0,0
"OR 99W SB I-5-OR217","Portland Central City to Tigard",45.43976335,-122.7526439,"Wood, Paper, etc.",0.436,819,115.939,218,22.013,41,3.807,7
"I-5 NB Fremont","Portland Central City to Vancouver",45.551226,-122.677813,"Agriculture",3.94,8825,820.507,1838,245.799,551,140.819,315
"I-5 NB Fremont","Portland Central City to Vancouver",455.51226,-1226.77813,"All Goods",84.262,59743,16084.094,11872,5299.507,3815,5383.498,2894
"I-5 NB Fremont","Portland Central City to Vancouver",45.551226,-122.677813,"Chemical",4.59,8095,983.362,1734,286.853,506,172.069,303
"I-5 NB Fremont","Portland Central City to Vancouver",45.551226,-122.677813,"Coal, Oil, Waste, etc.",6.949,13062,1519.774,2857,451.203,848,307.103,577
"I-5 NB Fremont","Portland Central City to Vancouver",45.551226,-122.677813,"Electronics",14.468,734,3068.79,156,1026.113,52,641.858,33
"I-5 NB Fremont","Portland Central City to Vancouver",45.551226,-122.677813,"Food",16.394,9904,2883.049,1742,1160.713,701,825.044,498
"I-5 NB Fremont","Portland Central City to Vancouver",45.551226,-122.677813,"Gravel, Sand, etc.",0.039,2835,8.094,592,2.214,162,1.439,105
"I-5 NB Fremont","Portland Central City to Vancouver",45.551226,-122.677813,"Machinery",6.463,2089,972.384,314,452.39,146,375.961,122
"I-5 NB Fremont","Portland Central City to Vancouver",45.551226,-122.677813,"Misc manufactured",16.521,2961,2191.569,393,1027.659,184,2010.305,360
"I-5 NB Fremont","Portland Central City to Vancouver",45.551226,-122.677813,"Motor Vehicles, etc.",9.239,599,2528.861,164,303.412,20,621.874,40
"I-5 NB Fremont","Portland Central City to Vancouver",45.551226,-122.677813,"Wood, Paper, etc.",5.659,10639,1107.704,2083,343.151,645,287.025,540
"I-5 NB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.68043,"Agriculture",1.652,3700,229.644,514,129.134,289,90.7,203
"I-5 NB Jantzen Beach","Portland Central City to Vancouver",456.07396,-1226.8043,"All Goods",67.331,41480,11877.239,7719,4425.323,2859,5072.1,2489
"I-5 NB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.68043,"Chemical",1.594,2811,233.998,413,55.778,98,119.22,210
"I-5 NB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.68043,"Coal, Oil, Waste, etc.",3.706,6966,739.431,1390,293.645,552,226.008,425
"I-5 NB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.68043,"Electronics",10.353,525,1709.694,87,906.827,46,584.319,30
"I-5 NB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.68043,"Food",13.961,8434,2412.236,1457,1070.017,646,821.771,496
"I-5 NB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.68043,"Gravel, Sand, etc.",0.032,2314,7.446,545,2.249,165,1.221,89
"I-5 NB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.68043,"Machinery",6.219,2011,1046.272,338,432.157,140,369.39,119
"I-5 NB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.68043,"Misc manufactured",16.536,2964,2258.197,405,1024.458,184,2000.93,359
"I-5 NB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.68043,"Motor Vehicles, etc.",7.277,472,1940.119,126,121.85,8,582.26,38
"I-5 NB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.68043,"Wood, Paper, etc.",6.002,11285,1300.203,2444,389.208,732,276.282,519
"I-5 NB Lombard","Portland Central City to Vancouver",45.58064,-122.677642,"Agriculture",3.38,7570,575.06,1288,204.747,459,140.428,315
"I-5 NB Lombard","Portland Central City to Vancouver",455.8064,-1226.77642,"All Goods",71.92,45158,12055.06,7691,4611.336,2950,5343.768,2665
"I-5 NB Lombard","Portland Central City to Vancouver",45.58064,-122.677642,"Chemical",1.57,2769,202.346,357,54.213,96,119.267,210
"I-5 NB Lombard","Portland Central City to Vancouver",45.58064,-122.677642,"Coal, Oil, Waste, etc.",4.23,7951,801.349,1506,341.669,642,239.212,450
"I-5 NB Lombard","Portland Central City to Vancouver",45.58064,-122.677642,"Electronics",11.83,600,2104.254,107,932.062,47,631.754,32
"I-5 NB Lombard","Portland Central City to Vancouver",45.58064,-122.677642,"Food",15.031,9080,2431.089,1469,1025.274,619,857.16,518
"I-5 NB Lombard","Portland Central City to Vancouver",45.58064,-122.677642,"Gravel, Sand, etc.",0.023,1693,3.826,280,1.314,96,0.964,71
"I-5 NB Lombard","Portland Central City to Vancouver",45.58064,-122.677642,"Machinery",5.494,1776,731.721,237,426.609,138,351.556,114
"I-5 NB Lombard","Portland Central City to Vancouver",45.58064,-122.677642,"Misc manufactured",16.482,2954,2068.807,371,1068.608,192,2094.003,375
"I-5 NB Lombard","Portland Central City to Vancouver",45.58064,-122.677642,"Motor Vehicles, etc.",8.446,548,2104.395,136,212.631,14,621.874,40
"I-5 NB Lombard","Portland Central City to Vancouver",45.58064,-122.677642,"Wood, Paper, etc.",5.434,10216,1032.213,1941,344.21,647,287.549,541
"I-5 SB Fremont","Portland Central City to Vancouver",45.551076,-122.679786,"Agriculture",0.632,1416,157.167,352,41.35,93,25.705,58
"I-5 SB Fremont","Portland Central City to Vancouver",455.51076,-1226.79786,"All Goods",96.353,52174,17480.063,10461,6086.863,3207,6235.937,2509
"I-5 SB Fremont","Portland Central City to Vancouver",45.551076,-122.679786,"Chemical",4.403,7765,1029.76,1816,243.538,429,94.804,167
"I-5 SB Fremont","Portland Central City to Vancouver",45.551076,-122.679786,"Coal, Oil, Waste, etc.",6.683,12563,1484.28,2790,404.769,761,327.686,616
"I-5 SB Fremont","Portland Central City to Vancouver",45.551076,-122.679786,"Electronics",15.399,781,3090.479,157,1091.653,55,995.533,50
"I-5 SB Fremont","Portland Central City to Vancouver",45.551076,-122.679786,"Food",12.751,7703,2322.916,1403,794.313,480,596.956,361
"I-5 SB Fremont","Portland Central City to Vancouver",45.551076,-122.679786,"Gravel, Sand, etc.",0.019,1396,3.647,267,1.339,98,0.647,47
"I-5 SB Fremont","Portland Central City to Vancouver",45.551076,-122.679786,"Machinery",16.846,5446,3644.629,1178,885.255,286,679.312,220
"I-5 SB Fremont","Portland Central City to Vancouver",45.551076,-122.679786,"Misc manufactured",21.584,3868,2625.688,471,1347.819,242,2509.811,450
"I-5 SB Fremont","Portland Central City to Vancouver",45.551076,-122.679786,"Motor Vehicles, etc.",12.49,810,2116.022,137,901.796,58,743.442,48
"I-5 SB Fremont","Portland Central City to Vancouver",45.551076,-122.679786,"Wood, Paper, etc.",5.546,10426,1005.475,1890,375.033,705,262.044,493
"I-5 SB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.681931,"Agriculture",0.331,742,53.626,120,34.429,77,31.193,70
"I-5 SB Jantzen Beach","Portland Central City to Vancouver",456.07396,-1226.81931,"All Goods",66.538,32794,9994.332,5471,4490.741,2201,5308.694,2141
"I-5 SB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.681931,"Chemical",1.145,2020,257.665,454,64.21,113,40.028,71
"I-5 SB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.681931,"Coal, Oil, Waste, etc.",2.645,4971,357.22,672,190.931,359,178.585,336
"I-5 SB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.681931,"Electronics",10.93,554,2061.051,105,1028.004,52,559.775,28
"I-5 SB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.681931,"Food",9.033,5457,1602.493,968,550.995,333,587.751,355
"I-5 SB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.681931,"Gravel, Sand, etc.",0.017,1210,2.734,200,1.108,81,0.836,61
"I-5 SB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.681931,"Machinery",9.243,2988,1531.325,495,474.36,153,460.944,149
"I-5 SB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.681931,"Misc manufactured",20.551,3683,2217.423,397,1316.333,236,2513.177,450
"I-5 SB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.681931,"Motor Vehicles, etc.",6.943,450,844.231,55,421.078,27,627.761,41
"I-5 SB Jantzen Beach","Portland Central City to Vancouver",45.607396,-122.681931,"Wood, Paper, etc.",5.701,10718,1066.564,2005,409.293,769,308.644,580
"I-5 SB Lombard","Portland Central City to Vancouver",45.58028,-122.679272,"Agriculture",0.721,1615,176.323,395,45.907,103,28.136,63
"I-5 SB Lombard","Portland Central City to Vancouver",455.8028,-1226.79272,"All Goods",82.473,40580,13843.139,7380,5483.31,2630,5749.831,2210
"I-5 SB Lombard","Portland Central City to Vancouver",45.58028,-122.679272,"Chemical",1.232,2173,246.87,435,85.31,150,35.775,63
"I-5 SB Lombard","Portland Central City to Vancouver",45.58028,-122.679272,"Coal, Oil, Waste, etc.",4.822,9065,1002.434,1884,315.446,593,261.827,492
"I-5 SB Lombard","Portland Central City to Vancouver",45.58028,-122.679272,"Electronics",14.063,713,2764.848,140,1107.906,56,858.143,44
"I-5 SB Lombard","Portland Central City to Vancouver",45.58028,-122.679272,"Food",11.221,6778,1807.367,1092,743.769,449,591.889,358
"I-5 SB Lombard","Portland Central City to Vancouver",45.58028,-122.679272,"Gravel, Sand, etc.",0.018,1343,3.408,249,1.245,91,0.836,61
"I-5 SB Lombard","Portland Central City to Vancouver",45.58028,-122.679272,"Machinery",12.198,3943,2433.544,787,594.905,192,460.944,149
"I-5 SB Lombard","Portland Central City to Vancouver",45.58028,-122.679272,"Misc manufactured",21.212,3802,2451.772,439,1314.049,235,2512.564,450
"I-5 SB Lombard","Portland Central City to Vancouver",45.58028,-122.679272,"Motor Vehicles, etc.",11.452,742,1983.839,129,901.796,58,743.442,48
"I-5 SB Lombard","Portland Central City to Vancouver",45.58028,-122.679272,"Wood, Paper, etc.",5.534,10405,972.734,1829,372.976,701,256.275,482
"OR 99E NB","Portland Central City to Vancouver",45.584635,-122.662429,"Agriculture",0.425,951,129.655,290,14.746,33,4.16,9
"OR 99E NB","Portland Central City to Vancouver",455.84635,-1226.62429,"All Goods",9.827,5379,2745.083,1479,441.785,364,675.095,196
"OR 99E NB","Portland Central City to Vancouver",45.584635,-122.662429,"Chemical",0.148,262,35.688,63,17.079,30,5.935,10
"OR 99E NB","Portland Central City to Vancouver",45.584635,-122.662429,"Coal, Oil, Waste, etc.",0.628,1180,162.424,305,40.803,77,21.008,39
"OR 99E NB","Portland Central City to Vancouver",45.584635,-122.662429,"Electronics",1.743,88,345.439,18,40.85,2,455.361,23
"OR 99E NB","Portland Central City to Vancouver",45.584635,-122.662429,"Food",2.412,1457,682.792,412,186.035,112,121.163,73
"OR 99E NB","Portland Central City to Vancouver",45.584635,-122.662429,"Gravel, Sand, etc.",0.006,420,2.273,166,0.273,20,0.273,20
"OR 99E NB","Portland Central City to Vancouver",45.584635,-122.662429,"Machinery",0.823,266,196.932,64,63.192,20,13.879,4
"OR 99E NB","Portland Central City to Vancouver",45.584635,-122.662429,"Misc manufactured",0.628,112,151.313,27,20.012,4,7.845,1
"OR 99E NB","Portland Central City to Vancouver",45.584635,-122.662429,"Motor Vehicles, etc.",2.769,180,1001.997,65,24.9,2,39.131,3
"OR 99E NB","Portland Central City to Vancouver",45.584635,-122.662429,"Wood, Paper, etc.",0.246,463,36.57,69,33.896,64,6.34,12
"OR 99E SB","Portland Central City to Vancouver",45.584635,-122.663429,"Agriculture",0.087,194,15.697,35,8.405,19,0,0
"OR 99E SB","Portland Central City to Vancouver",455.84635,-1226.63429,"All Goods",9.327,6903,2372.341,1633,512.759,469,321.207,269
"OR 99E SB","Portland Central City to Vancouver",45.584635,-122.663429,"Chemical",0.051,90,12.346,22,8.506,15,4.709,8
"OR 99E SB","Portland Central City to Vancouver",45.584635,-122.663429,"Coal, Oil, Waste, etc.",1.844,3466,365.999,688,97.633,184,97.325,183
"OR 99E SB","Portland Central City to Vancouver",45.584635,-122.663429,"Electronics",1.606,81,391.509,20,162.331,8,5.629,0
"OR 99E SB","Portland Central City to Vancouver",45.584635,-122.663429,"Food",1.147,693,325.24,196,80.698,49,35.404,21
"OR 99E SB","Portland Central City to Vancouver",45.584635,-122.663429,"Gravel, Sand, etc.",0.011,841,3.269,239,1.589,116,0,0
"OR 99E SB","Portland Central City to Vancouver",45.584635,-122.663429,"Machinery",1.606,519,354.902,115,88.65,29,53.437,17
"OR 99E SB","Portland Central City to Vancouver",45.584635,-122.663429,"Misc manufactured",0.346,62,55.801,10,42.569,8,53.469,10
"OR 99E SB","Portland Central City to Vancouver",45.584635,-122.663429,"Motor Vehicles, etc.",2.196,142,708.446,46,0.126,0,57.84,4
"OR 99E SB","Portland Central City to Vancouver",45.584635,-122.663429,"Wood, Paper, etc.",0.433,815,139.133,262,22.251,42,13.393,25
"Col Blvd EB Chimney Park","Rivergate to I-5",45.609741,-122.760683,"Agriculture",0.063,142,9.381,21,0,0,0,0
"Col Blvd EB Chimney Park","Rivergate to I-5",456.09741,-1227.60683,"All Goods",13.838,12324,3285.066,2836,621.891,634,301.26,270
"Col Blvd EB Chimney Park","Rivergate to I-5",45.609741,-122.760683,"Chemical",4.005,7063,931.537,1643,234.283,413,79.497,140
"Col Blvd EB Chimney Park","Rivergate to I-5",45.609741,-122.760683,"Coal, Oil, Waste, etc.",1.236,2323,292.866,551,51.996,98,29.54,56
"Col Blvd EB Chimney Park","Rivergate to I-5",45.609741,-122.760683,"Electronics",0.097,5,26.2,1,3.848,0,0,0
"Col Blvd EB Chimney Park","Rivergate to I-5",45.609741,-122.760683,"Food",0.687,415,179.479,108,12.415,8,0,0
"Col Blvd EB Chimney Park","Rivergate to I-5",45.609741,-122.760683,"Gravel, Sand, etc.",0.001,63,0.21,15,0,0,0,0
"Col Blvd EB Chimney Park","Rivergate to I-5",45.609741,-122.760683,"Machinery",6.464,2090,1285.068,415,311.358,101,184.186,60
"Col Blvd EB Chimney Park","Rivergate to I-5",45.609741,-122.760683,"Misc manufactured",0.195,35,152.255,27,0,0,0,0
"Col Blvd EB Chimney Park","Rivergate to I-5",45.609741,-122.760683,"Motor Vehicles, etc.",1.024,66,392.861,25,0,0,0,0
"Col Blvd EB Chimney Park","Rivergate to I-5",45.609741,-122.760683,"Wood, Paper, etc.",0.065,122,15.208,29,7.992,15,8.038,15
"Col Blvd EB Interstate","Rivergate to I-5",45.586977,-122.69236,"Agriculture",0.039,86,7.125,16,0,0,0,0
"Col Blvd EB Interstate","Rivergate to I-5",455.86977,-1226.9236,"All Goods",5.259,3721,1025.992,605,265.198,223,65.899,76
"Col Blvd EB Interstate","Rivergate to I-5",45.586977,-122.69236,"Chemical",0.747,1317,109.781,194,76.415,135,19.909,35
"Col Blvd EB Interstate","Rivergate to I-5",45.586977,-122.69236,"Coal, Oil, Waste, etc.",0.592,1113,108.243,203,17.477,33,16.959,32
"Col Blvd EB Interstate","Rivergate to I-5",45.586977,-122.69236,"Electronics",0.404,20,189.566,10,0.09,0,0,0
"Col Blvd EB Interstate","Rivergate to I-5",45.586977,-122.69236,"Food",0.333,201,58.52,35,0,0,0,0
"Col Blvd EB Interstate","Rivergate to I-5",45.586977,-122.69236,"Gravel, Sand, etc.",0,3,0,0,0,0,0,0
"Col Blvd EB Interstate","Rivergate to I-5",45.586977,-122.69236,"Machinery",2.434,787,265.014,86,171.217,55,29,9
"Col Blvd EB Interstate","Rivergate to I-5",45.586977,-122.69236,"Misc manufactured",0.065,12,65.236,12,0,0,0,0
"Col Blvd EB Interstate","Rivergate to I-5",45.586977,-122.69236,"Motor Vehicles, etc.",0.569,37,203.209,13,0,0,0,0
"Col Blvd EB Interstate","Rivergate to I-5",45.586977,-122.69236,"Wood, Paper, etc.",0.077,145,19.298,36,0,0,0.031,0
"Col Blvd WB Chimney Park","Rivergate to I-5",45.610341,-122.760283,"Agriculture",0.478,1071,228.671,512,30.46,68,4.186,9
"Col Blvd WB Chimney Park","Rivergate to I-5",456.10341,-1227.60283,"All Goods",8.724,9325,2415.309,2632,533.535,619,223.207,156
"Col Blvd WB Chimney Park","Rivergate to I-5",45.610341,-122.760283,"Chemical",3.279,5782,828.437,1461,249.416,440,52.804,93
"Col Blvd WB Chimney Park","Rivergate to I-5",45.610341,-122.760283,"Coal, Oil, Waste, etc.",0.718,1349,184.503,347,34.543,65,12.39,23
"Col Blvd WB Chimney Park","Rivergate to I-5",45.610341,-122.760283,"Electronics",0.251,13,88.043,4,11.583,1,0,0
"Col Blvd WB Chimney Park","Rivergate to I-5",45.610341,-122.760283,"Food",0.761,460,225.986,137,18.946,11,0,0
"Col Blvd WB Chimney Park","Rivergate to I-5",45.610341,-122.760283,"Gravel, Sand, etc.",0.001,99,0.487,36,0,0,0.176,13
"Col Blvd WB Chimney Park","Rivergate to I-5",45.610341,-122.760283,"Machinery",0.743,240,194.919,63,73.263,24,1.204,0
"Col Blvd WB Chimney Park","Rivergate to I-5",45.610341,-122.760283,"Misc manufactured",0.392,70,69.748,12,24.487,4,0,0
"Col Blvd WB Chimney Park","Rivergate to I-5",45.610341,-122.760283,"Motor Vehicles, etc.",2.044,133,582.447,38,90.781,6,148.457,10
"Col Blvd WB Chimney Park","Rivergate to I-5",45.610341,-122.760283,"Wood, Paper, etc.",0.058,108,12.069,23,0.056,0,3.989,8
"Col Blvd WB Interstate","Rivergate to I-5",45.586977,-122.69236,"Agriculture",0.054,122,12.351,28,0.721,2,4.186,9
"Col Blvd WB Interstate","Rivergate to I-5",455.86977,-1226.9236,"All Goods",3.355,1633,961.826,316,77.857,71,156.632,26
"Col Blvd WB Interstate","Rivergate to I-5",45.586977,-122.69236,"Chemical",0.314,553,67.631,119,16.857,30,0,0
"Col Blvd WB Interstate","Rivergate to I-5",45.586977,-122.69236,"Coal, Oil, Waste, etc.",0.139,260,8.735,16,2.086,4,3.99,8
"Col Blvd WB Interstate","Rivergate to I-5",45.586977,-122.69236,"Electronics",0.366,19,326.443,17,0,0,0,0
"Col Blvd WB Interstate","Rivergate to I-5",45.586977,-122.69236,"Food",0.486,294,72.088,44,18.946,11,0,0
"Col Blvd WB Interstate","Rivergate to I-5",45.586977,-122.69236,"Gravel, Sand, etc.",0,12,0.101,7,0,0,0,0
"Col Blvd WB Interstate","Rivergate to I-5",45.586977,-122.69236,"Machinery",0.415,134,95.442,31,31.991,10,0,0
"Col Blvd WB Interstate","Rivergate to I-5",45.586977,-122.69236,"Misc manufactured",0.09,16,5.019,1,0,0,0,0
"Col Blvd WB Interstate","Rivergate to I-5",45.586977,-122.69236,"Motor Vehicles, etc.",1.422,92,357.919,23,0,0,148.457,10
"Col Blvd WB Interstate","Rivergate to I-5",45.586977,-122.69236,"Wood, Paper, etc.",0.07,131,16.097,30,7.255,14,0,0
"Marine Drive EB Ledbetter","Rivergate to I-5",45.629391,-122.744416,"Agriculture",0.498,1116,140.467,315,18.938,42,0,0
"Marine Drive EB Ledbetter","Rivergate to I-5",456.29391,-1227.44416,"All Goods",18.09,6916,4791.827,1933,1046.964,462,357.083,128
"Marine Drive EB Ledbetter","Rivergate to I-5",45.629391,-122.744416,"Chemical",0.103,182,17.545,31,15.595,28,0,0
"Marine Drive EB Ledbetter","Rivergate to I-5",45.629391,-122.744416,"Coal, Oil, Waste, etc.",0.839,1576,298.438,561,73.41,138,30.964,58
"Marine Drive EB Ledbetter","Rivergate to I-5",45.629391,-122.744416,"Electronics",2.053,104,567.555,29,44.166,2,8.01,0
"Marine Drive EB Ledbetter","Rivergate to I-5",45.629391,-122.744416,"Food",1.837,1110,411.957,249,170.031,103,31.038,19
"Marine Drive EB Ledbetter","Rivergate to I-5",45.629391,-122.744416,"Gravel, Sand, etc.",0,0,0,0,0,0,0,0
"Marine Drive EB Ledbetter","Rivergate to I-5",45.629391,-122.744416,"Machinery",4.158,1344,1223.919,396,196.706,64,53.424,17
"Marine Drive EB Ledbetter","Rivergate to I-5",45.629391,-122.744416,"Misc manufactured",0.859,154,171.579,31,20.181,4,53.469,10
"Marine Drive EB Ledbetter","Rivergate to I-5",45.629391,-122.744416,"Motor Vehicles, etc.",7.288,473,1853.003,120,480.717,31,173.521,11
"Marine Drive EB Ledbetter","Rivergate to I-5",45.629391,-122.744416,"Wood, Paper, etc.",0.456,857,107.364,202,27.22,51,6.659,13
"Marine Drive WB Ledbetter","Rivergate to I-5",45.629991,-122.743816,"Agriculture",2.635,5903,569.458,1276,116.749,262,53.065,119
"Marine Drive WB Ledbetter","Rivergate to I-5",456.29991,-1227.43816,"All Goods",12.465,10194,3072.489,2132,463.62,496,275.869,245
"Marine Drive WB Ledbetter","Rivergate to I-5",45.629991,-122.743816,"Chemical",0.009,15,0,0,0,0,4.253,8
"Marine Drive WB Ledbetter","Rivergate to I-5",45.629991,-122.743816,"Coal, Oil, Waste, etc.",0.731,1374,162.542,306,59.004,111,8.312,16
"Marine Drive WB Ledbetter","Rivergate to I-5",45.629991,-122.743816,"Electronics",0.3,15,64.219,3,0,0,4.433,0
"Marine Drive WB Ledbetter","Rivergate to I-5",45.629991,-122.743816,"Food",2.936,1773,630.678,381,86.128,52,98.652,60
"Marine Drive WB Ledbetter","Rivergate to I-5",45.629991,-122.743816,"Gravel, Sand, etc.",0.001,70,0,0,0,0,0,0
"Marine Drive WB Ledbetter","Rivergate to I-5",45.629991,-122.743816,"Machinery",0.671,217,115.808,37,62.549,20,2.816,1
"Marine Drive WB Ledbetter","Rivergate to I-5",45.629991,-122.743816,"Misc manufactured",0.173,31,19.098,3,0,0,6.246,1
"Marine Drive WB Ledbetter","Rivergate to I-5",45.629991,-122.743816,"Motor Vehicles, etc.",4.75,308,1495.459,97,115.681,8,78.745,5
"Marine Drive WB Ledbetter","Rivergate to I-5",45.629991,-122.743816,"Wood, Paper, etc.",0.259,486,15.228,29,23.508,44,19.347,36
"N Going St. EB","Rivergate to I-5",45.55649192,-122.6949746,"Agriculture",0.209,469,59.163,133,7.626,17,7.008,16
"N Going St. EB","Rivergate to I-5",455.5649192,-1226.949746,"All Goods",16.524,11835,3780.413,2694,972.633,676,506.045,412
"N Going St. EB","Rivergate to I-5",45.55649192,-122.6949746,"Chemical",0.199,350,56.011,99,10.162,18,3.114,5
"N Going St. EB","Rivergate to I-5",45.55649192,-122.6949746,"Coal, Oil, Waste, etc.",3.331,6262,756.922,1423,184.275,346,125.644,236
"N Going St. EB","Rivergate to I-5",45.55649192,-122.6949746,"Electronics",5.899,299,1342.045,68,371.864,19,178.144,9
"N Going St. EB","Rivergate to I-5",45.55649192,-122.6949746,"Food",1.686,1018,412.474,249,105.78,64,99.988,60
"N Going St. EB","Rivergate to I-5",45.55649192,-122.6949746,"Gravel, Sand, etc.",0.01,731,2.885,211,0.424,31,0.189,14
"N Going St. EB","Rivergate to I-5",45.55649192,-122.6949746,"Machinery",2.825,913,657.817,213,91.365,30,14.286,5
"N Going St. EB","Rivergate to I-5",45.55649192,-122.6949746,"Misc manufactured",0.325,58,40.303,7,9.69,2,46.694,8
"N Going St. EB","Rivergate to I-5",45.55649192,-122.6949746,"Motor Vehicles, etc.",1.157,75,308.482,20,115.681,8,0,0
"N Going St. EB","Rivergate to I-5",45.55649192,-122.6949746,"Wood, Paper, etc.",0.882,1659,144.311,271,75.767,142,30.978,58
"N Going St. WB","Rivergate to I-5",45.55549194,-122.6949677,"Agriculture",0.135,303,18.108,41,8.133,18,0.264,1
